Symbol,Date,Open,High,Low,Close,Percent Change,Volume
NEPSE,12/13/2017,1510.21,1520.81,1504.13,1520.74,0,430999008
NEPSE,12/12/2017,1527.75,1530.84,1509.86,1510.21,0,556129984
NEPSE,12/11/2017,1530.49,1533.01,1520.19,1527.75,0,379048000
NEPSE,12/10/2017,1536.54,1556.84,1529.12,1530.49,0,807576000
NEPSE,12/6/2017,1524.87,1537.51,1524.36,1536.54,0,608851968
NEPSE,12/5/2017,1526.77,1528.63,1517.99,1524.87,0,490348992
NEPSE,12/4/2017,1537.67,1544.93,1524.54,1526.77,0,525312992
NEPSE,11/30/2017,1536.12,1540.84,1527.14,1537.67,0,714825984
NEPSE,11/29/2017,1523.86,1548.67,1523.86,1536.12,0,1009910016
NEPSE,11/28/2017,1513.74,1524.01,1510.23,1523.86,0,542232000
NEPSE,11/27/2017,1514.34,1521.15,1508.22,1513.74,0,640464000
NEPSE,11/26/2017,1493.29,1516.73,1493.29,1514.34,0,588665984
NEPSE,11/23/2017,1480.26,1494.1,1480.26,1493.29,0,426372000
NEPSE,11/22/2017,1469.16,1482.05,1470.97,1480.26,0,295387008
NEPSE,11/21/2017,1469.16,1481.3,1465.89,1472.24,0,290092000
NEPSE,11/20/2017,1475.72,1476.53,1467.07,1469.16,0,354720000
NEPSE,11/19/2017,1489.06,1494.2,1475.04,1475.72,0,424575008
NEPSE,11/16/2017,1504.79,1506.81,1488.52,1489.06,0,416516000
NEPSE,11/15/2017,1516.02,1521.01,1503.97,1504.79,0,584502016
NEPSE,11/14/2017,1490.88,1521.87,1490.82,1516.02,0,681294016
NEPSE,11/13/2017,1477.14,1492.02,1476.86,1490.88,0,514395008
NEPSE,11/12/2017,1460.73,1477.19,1456.66,1477.14,0,323486016
NEPSE,11/9/2017,1466.62,1475.83,1452.24,1460.73,0,444492992
NEPSE,11/8/2017,1484.45,1484.54,1459.4,1466.62,0,446584992
NEPSE,11/7/2017,1493.42,1503.32,1483.92,1484.45,0,377729984
NEPSE,11/6/2017,1496.46,1503.43,1480.32,1493.42,0,486160000
NEPSE,11/5/2017,1522.81,1524.43,1489.17,1496.46,0,581257024
NEPSE,11/2/2017,1526.51,1527.08,1519.77,1522.81,0,360876000
NEPSE,11/1/2017,1533.53,1535.88,1523.52,1526.51,0,368937984
NEPSE,10/31/2017,1536.72,1539.94,1528.12,1533.53,0,339512992
NEPSE,10/30/2017,1540.23,1542.91,1534.2,1536.72,0,389572000
NEPSE,10/29/2017,1553.72,1555.21,1539.41,1540.23,0,373524000
NEPSE,10/25/2017,1567.64,1568.06,1552.91,1553.72,0,409729984
NEPSE,10/24/2017,1568.3,1572.4,1562.56,1567.64,0,377179008
NEPSE,10/23/2017,1571.92,1575.67,1564.48,1568.3,0,377179008
NEPSE,10/22/2017,1568.35,1586.89,1567.96,1571.92,0,346168992
NEPSE,10/18/2017,1559.18,1568.52,1548.32,1568.35,0,350052000
NEPSE,10/17/2017,1564.9,1573.91,1552.12,1559.18,0,554140032
NEPSE,10/16/2017,1518.28,1564.99,1518.28,1564.9,0,545788032
NEPSE,10/15/2017,1510.02,1518.47,1507.95,1518.28,0,498376000
NEPSE,10/12/2017,1505.99,1512.3,1505.52,1510.02,0,386200992
NEPSE,10/11/2017,1502.63,1513.38,1499.38,1505.99,0,274908000
NEPSE,10/10/2017,1501.89,1507.82,1493.97,1502.63,0,297796000
NEPSE,10/9/2017,1510.01,1513.06,1493.83,1501.89,0,308187008
NEPSE,10/8/2017,1542.65,1542.53,1492.2,1510.01,0,389966016
NEPSE,10/4/2017,1556.35,1558.61,1539.89,1542.65,0,272360992
NEPSE,10/3/2017,1549.46,1556.35,1546.1,1556.35,0,129759000
NEPSE,9/26/2017,1545.44,1553.44,1545.34,1549.46,0,303448000
NEPSE,9/25/2017,1536.92,1545.65,1536.85,1545.44,0,255570000
NEPSE,9/24/2017,1539.81,1540.38,1534.61,1536.92,0,271105984
NEPSE,9/20/2017,1543.7,1546.89,1530.23,1539.81,0,414631008
NEPSE,9/18/2017,1547.94,1556.34,1541.31,1543.7,0,450840992
NEPSE,9/17/2017,1530.31,1549.11,1528.94,1547.94,0,576883008
NEPSE,9/14/2017,1493.2,1530.31,1489.4,1530.31,0,591177984
NEPSE,9/13/2017,1502.2,1509.24,1483.96,1493.2,0,591177984
NEPSE,9/12/2017,1523.26,1523.26,1499.55,1502.2,0,540275008
NEPSE,9/11/2017,1519.66,1530.23,1510.23,1523.26,0,727353984
NEPSE,9/10/2017,1554.55,1556.77,1519.12,1519.66,0,877347968
NEPSE,9/7/2017,1566.5,1571.01,1553.99,1554.55,0,653435008
NEPSE,9/6/2017,1554.56,1580.4,1554.56,1566.5,0,702812032
NEPSE,9/4/2017,1580.03,1580.86,1553.87,1554.56,0,809582016
NEPSE,8/31/2017,1598.36,1599.03,1577.68,1580.03,0,789476992
NEPSE,8/30/2017,1612.91,1614.75,1595.92,1598.36,0,848014976
NEPSE,8/28/2017,1622.32,1627.35,1611.91,1612.91,0,870353984
NEPSE,8/27/2017,1617.81,1627.98,1617.86,1622.32,0,718817984
NEPSE,8/24/2017,1611.27,1618.03,1608.96,1617.81,0,555446976
NEPSE,8/23/2017,1614.05,1617.58,1609.89,1611.27,0,574001024
NEPSE,8/22/2017,1611.57,1622.68,1607.18,1614.05,0,662060032
NEPSE,8/21/2017,1617.97,1619.32,1609.41,1611.57,0,474737984
NEPSE,8/20/2017,1629.75,1633.72,1617.06,1617.97,0,705353984
NEPSE,8/17/2017,1632.66,1633.9,1624.05,1629.75,0,629568000
NEPSE,8/16/2017,1629.16,1644.52,1625.01,1632.66,0,631038976
NEPSE,8/15/2017,1642.13,1644.74,1628.04,1629.16,0,701028992
NEPSE,8/13/2017,1653.53,1661.18,1640.84,1642.13,0,743803008
NEPSE,8/10/2017,1661.72,1664.11,1650.2,1653.53,0,869953984
NEPSE,8/9/2017,1667.94,1675.31,1661.25,1661.72,0,824171008
NEPSE,8/7/2017,1665.05,1671.46,1663.26,1667.94,0,868548992
NEPSE,8/6/2017,1660.58,1670.01,1659.99,1665.05,0,962364992
NEPSE,8/3/2017,1662.74,1669,1658.88,1660.58,0,1081469952
NEPSE,8/2/2017,1660.25,1668.55,1659.19,1662.74,0,1019910016
NEPSE,8/1/2017,1652.69,1661.73,1652.36,1660.25,0,1013820032
NEPSE,7/31/2017,1643.28,1657.01,1643.28,1652.69,0,978681024
NEPSE,7/30/2017,1646.53,1649.93,1635.42,1643.28,0,932892992
NEPSE,7/27/2017,1645.03,1653.2,1637.67,1646.53,0,1120790016
NEPSE,7/26/2017,1636.19,1649.53,1636.19,1645.03,0,1109970048
NEPSE,7/25/2017,1629.08,1645.57,1627.76,1636.19,0,808281984
NEPSE,7/24/2017,1635.56,1636.01,1625.09,1629.08,0,1008200000
NEPSE,7/23/2017,1635.75,1640.3,1633.82,1635.56,0,1021249984
NEPSE,7/20/2017,1637.27,1640.34,1633.6,1635.75,0,907945984
NEPSE,7/19/2017,1638.41,1652.73,1634.97,1637.27,0,1107469952
NEPSE,7/18/2017,1604.15,1638.41,1603.76,1638.41,0,1102710016
NEPSE,7/17/2017,1583.57,1604.31,1582.48,1604.15,0,599289984
NEPSE,7/16/2017,1582.67,1584.38,1580.08,1583.57,0,430724000
NEPSE,7/13/2017,1587.56,1589.16,1578.94,1582.67,0,716166976
NEPSE,7/12/2017,1585.01,1590.61,1582.06,1587.56,0,561254016
NEPSE,7/11/2017,1575.22,1586.35,1571.75,1585.01,0,544070976
NEPSE,7/10/2017,1584.15,1584.34,1572,1575.22,0,642406976
NEPSE,7/9/2017,1582.11,1605.39,1561.79,1584.15,0,1042430016
NEPSE,7/6/2017,1551.06,1582.52,1550.77,1582.11,0,712723008
NEPSE,7/5/2017,1541.28,1551.07,1537.99,1551.06,0,455596992
NEPSE,7/4/2017,1544.29,1546.13,1540.62,1541.28,0,354695008
NEPSE,7/3/2017,1541.82,1551.98,1541.06,1544.29,0,402097984
NEPSE,7/2/2017,1563.81,1563.93,1539.75,1541.82,0,520582016
NEPSE,6/28/2017,1565.09,1566.35,1559.61,1563.81,0,450164992
NEPSE,6/27/2017,1567.72,1571.72,1563.04,1565.09,0,578462976
NEPSE,6/25/2017,1559.49,1569.94,1559.3,1567.72,0,582424000
NEPSE,6/22/2017,1554.69,1565.56,1554.43,1559.49,0,494652000
NEPSE,6/21/2017,1551.07,1559.07,1548.04,1554.69,0,425968000
NEPSE,6/20/2017,1555.16,1560.35,1542.06,1551.07,0,552184000
NEPSE,6/19/2017,1575.98,1576.82,1554.09,1555.16,0,614467968
NEPSE,6/18/2017,1589.59,1591.9,1574.73,1575.98,0,533216000
NEPSE,6/15/2017,1584.49,1605.01,1578.66,1589.59,0,612854976
NEPSE,6/14/2017,1585.15,1586.92,1581.41,1584.49,0,530158016
NEPSE,6/13/2017,1580.52,1592.02,1576.46,1585.15,0,468572000
NEPSE,6/12/2017,1590.49,1593.39,1577.75,1580.52,0,482025984
NEPSE,6/11/2017,1615.19,1618.98,1589.71,1590.49,0,646574976
NEPSE,6/8/2017,1623.13,1623.5,1610.02,1615.19,0,474460992
NEPSE,6/7/2017,1637.37,1651.29,1622.27,1623.13,0,752364032
NEPSE,6/6/2017,1602.65,1637.39,1602.65,1637.37,0,896185024
NEPSE,6/5/2017,1593.81,1610.3,1593.9,1602.65,0,546643008
NEPSE,6/4/2017,1604.31,1606.13,1590.67,1593.81,0,527332000
NEPSE,6/1/2017,1608.11,1614.85,1604.2,1604.31,0,562675968
NEPSE,5/31/2017,1594.43,1612.8,1582.72,1608.11,0,649315968
NEPSE,5/30/2017,1615.58,1616.07,1592.4,1594.43,0,732868992
NEPSE,5/28/2017,1629.58,1629.9,1611.22,1615.58,0,723315968
NEPSE,5/24/2017,1626.51,1632.11,1615.18,1629.58,0,629254976
NEPSE,5/23/2017,1616.4,1636.14,1611.61,1626.51,0,754849024
NEPSE,5/22/2017,1627.24,1629.38,1612.07,1616.4,0,513321984
NEPSE,5/21/2017,1643.87,1648.35,1625.49,1627.24,0,641156992
NEPSE,5/18/2017,1644.26,1646.04,1635.65,1643.87,0,757734976
NEPSE,5/17/2017,1649.24,1655.09,1644.25,1644.26,0,574614976
NEPSE,5/16/2017,1659.23,1660.52,1647.63,1649.24,0,447912000
NEPSE,5/15/2017,1658.58,1675.57,1658.16,1659.23,0,596112000
NEPSE,5/11/2017,1650.81,1659.05,1650.72,1658.58,0,840556032
NEPSE,5/9/2017,1637.3,1651.09,1637.21,1650.81,0,597118976
NEPSE,5/8/2017,1628.98,1647.21,1627.02,1637.3,0,560332032
NEPSE,5/7/2017,1653.18,1655.72,1625.76,1628.98,0,668144000
NEPSE,5/4/2017,1662.38,1668.3,1652.21,1653.18,0,752230976
NEPSE,5/3/2017,1658.33,1679.82,1658.88,1662.38,0,864366976
NEPSE,5/2/2017,1650.78,1667.97,1642.37,1658.33,0,874723968
NEPSE,4/30/2017,1670.62,1670.69,1648.11,1650.78,0,747966016
NEPSE,4/27/2017,1670.3,1679.31,1656.68,1670.62,0,1063420032
NEPSE,4/26/2017,1672.38,1677.9,1666.09,1670.3,0,856094976
NEPSE,4/25/2017,1675.78,1682.91,1668.71,1672.38,0,1036600000
NEPSE,4/24/2017,1693.72,1696.85,1673.08,1675.78,0,941086976
NEPSE,4/23/2017,1658.34,1724.54,1659.46,1693.72,0,1515859968
NEPSE,4/20/2017,1662.02,1684.33,1653.62,1658.34,0,1299580032
NEPSE,4/19/2017,1612.04,1662.02,1609.8,1662.02,0,1037200000
NEPSE,4/18/2017,1651.61,1651.74,1603.59,1612.04,0,1458509952
NEPSE,4/16/2017,1697.13,1704.02,1651.1,1651.61,0,1163069952
NEPSE,4/13/2017,1703.07,1709.08,1679.68,1697.13,0,1391820032
NEPSE,4/12/2017,1709.82,1737.91,1702.7,1703.07,0,1986259968
NEPSE,4/11/2017,1676.22,1710.74,1676.25,1709.82,0,1860470016
NEPSE,4/10/2017,1651.6,1677.18,1651.28,1676.22,0,1542029952
NEPSE,4/9/2017,1651.04,1665.55,1644.31,1651.6,0,1194230016
NEPSE,4/6/2017,1657.02,1666.91,1642.91,1651.04,0,1351320064
NEPSE,4/4/2017,1660.52,1675.95,1635.22,1657.02,0,1566310016
NEPSE,4/3/2017,1667.11,1746.82,1648.21,1660.52,0,2442589952
NEPSE,4/2/2017,1587.64,1667.11,1587.64,1667.11,0,903900032
NEPSE,3/30/2017,1588.29,1600.57,1569.43,1587.64,0,1447270016
NEPSE,3/29/2017,1610.62,1644.77,1587.21,1588.29,0,2043980032
NEPSE,3/28/2017,1533.83,1610.67,1533.83,1610.62,0,1339960064
NEPSE,3/26/2017,1486.04,1546.48,1486.04,1533.83,0,1511490048
NEPSE,3/23/2017,1481.08,1495.58,1469.57,1486.04,0,961484032
NEPSE,3/22/2017,1462.23,1513.19,1462.23,1481.08,0,1306419968
NEPSE,3/21/2017,1424.38,1463.09,1412.97,1462.23,0,1313200000
NEPSE,3/20/2017,1382.19,1424.78,1381.87,1424.38,0,1205650048
NEPSE,3/19/2017,1357.34,1382.3,1357.08,1382.19,0,640144000
NEPSE,3/16/2017,1356.13,1359.65,1354.75,1357.34,0,417496000
NEPSE,3/15/2017,1347.09,1358.24,1340.3,1356.13,0,287448992
NEPSE,3/14/2017,1355.23,1360.37,1346.7,1347.09,0,309343008
NEPSE,3/13/2017,1347.53,1359.49,1347.56,1355.23,0,335582016
NEPSE,3/9/2017,1341.56,1353.45,1341.48,1347.53,0,452680992
NEPSE,3/7/2017,1358.41,1358.48,1339.27,1341.56,0,402360992
